,latitude,longitude,listing_id
121859,40.7073,-74.0046,6872707
121862,40.7045,-73.9264,6874559
121864,40.7165,-73.8553,6877364
121865,40.7439,-73.9743,6875826
121867,40.7286,-73.9849,6829346
12187,40.7382,-73.9965,7215295
121871,40.7339,-73.9765,6911785
121874,40.7674,-73.9839,6917498
121876,40.7429,-74.0028,6863050
121877,40.7273,-73.9467,6941573
121882,40.7077,-74.0166,6916223
121883,40.6693,-73.9808,6942843
121884,40.7655,-73.9785,6856783
121885,40.7928,-73.9659,6838680
121886,40.7231,-74.0044,6896525
121888,40.7243,-74.0103,6891689
121891,39.7996,-74.6248,6850473
121895,40.724,-74.0035,6866834
121898,40.7818,-73.9526,6931007
121899,40.7382,-73.9843,6941684
121907,40.7645,-73.9832,6857272
121910,40.7309,-73.9745,6857359
121911,40.5758,-73.9547,6933156
121917,40.7491,-73.9789,6825830
121919,40.6633,-73.9824,6812275
121920,40.7602,-73.9689,6832347
121921,40.7593,-73.9962,6947943
121923,40.7784,-73.988,6828425
121924,40.7487,-73.9777,6846527
121925,40.8374,-73.9436,6872653
121929,40.7568,-73.9982,6862154
121935,40.7344,-74.0035,6826197
121938,40.7746,-73.9497,6948462
121939,40.7372,-73.9981,6848467
12194,40.7378,-73.9877,7210384
121941,40.7637,-73.9847,6910071
121944,40.7823,-73.951,6819247
121945,40.7659,-73.9694,6857816
121946,40.7267,-73.8607,6911691
121947,40.6756,-73.9436,6854648
12195,40.7676,-73.9813,7192268
121950,40.761,-74.0002,6844225
121951,40.6781,-73.9526,6822559
121952,40.7538,-73.974,6920345
121956,40.7344,-74.0056,6934212
121958,40.7387,-74.0019,6928350
12196,40.7978,-73.969,7121457
121960,40.7436,-73.9727,6839339
121962,40.7554,-73.9677,6914000
121964,40.6664,-73.9785,6876193
121965,40.7488,-73.977,6813021
121966,40.7739,-73.9529,6826183
121967,40.5922,-73.9674,6880437
121969,40.7746,-73.9914,6857770
121974,40.8635,-73.8643,6841124
121975,40.7695,-73.9561,6913383
121976,40.7634,-73.9596,6864283
121978,40.7471,-73.9867,6828659
121980,40.7328,-73.9963,6886580
121982,40.7491,-73.9789,6878844
121986,40.761,-73.999,6889218
121989,40.7812,-73.953,6947925
12199,40.7413,-73.9779,7172279
121993,40.7957,-73.9705,6835698
121996,40.7056,-74.0162,6893660
121998,40.8247,-73.9509,6919017
122,40.7074,-74.0069,7133917
1220,40.7724,-73.9546,7197474
12200,40.8159,-73.9438,7119045
12201,40.7437,-73.9851,7195195
122010,40.7528,-73.9709,6878467
122013,40.7902,-73.9495,6826748
122016,40.71,-74.0088,6868810
122017,40.72,-73.9836,6889816
12202,40.6838,-73.9666,7112345
122021,40.7608,-73.9861,6945528
122023,40.7652,-73.9897,6876781
122025,40.7391,-74.0016,6857251
122027,40.7594,-73.9712,6947457
122036,40.7015,-73.904,6932448
122040,40.7609,-73.9891,6937790
122041,40.7064,-74.01,6870140
122042,40.7761,-73.9548,6853767
122046,40.7671,-73.9529,6927473
122048,40.7701,-73.9484,6943532
122052,40.7545,-73.9984,6873684
122053,40.7562,-73.9968,6908305
122054,40.7539,-73.9659,6816175
122055,40.751,-73.8225,6891905
122056,40.7497,-73.9796,6836722
122057,40.7642,-73.9327,6936001
122058,40.7315,-73.9875,6905111
122063,40.7056,-74.0162,6838445
122064,40.7621,-73.9956,6899785
122065,40.727,-73.9488,6851303
122066,40.77,-73.9517,6880395
12207,40.7381,-73.992,7210569
122073,40.8504,-73.9353,6943983
122074,40.776,-73.9839,6826399
122078,40.7539,-73.9677,6875331
122079,40.7259,-73.9899,6925376
12208,40.761,-74.0002,7088384
122081,40.7111,-74.0055,6856345
122083,40.769,-73.9596,6930355
122089,40.7148,-74.008,6927842
12209,40.7236,-73.9826,7215689
122090,40.7483,-73.9747,6844332
122094,40.7643,-73.964,6906901
122098,40.8255,-73.9528,6898630
1221,40.7448,-73.9909,7231004
12210,40.7595,-73.9712,7162720
122100,40.7244,-73.9942,6931611
122104,40.7678,-73.9869,6899157
122106,40.7412,-73.9772,6927103
122108,40.7075,-74.0059,6861659
122109,40.7243,-73.9835,6836662
122111,40.7378,-73.9877,6907537
122112,40.7239,-73.9991,6915148
122113,40.753,-73.9958,6889290
122117,40.7706,-73.9599,6825909
122119,40.7784,-73.988,6906259
122121,40.7615,-73.9498,6835900
122123,40.7574,-73.968,6907809
122124,40.7321,-74.008,6943168
122125,40.7081,-74.0065,6920464
122126,40.7239,-74.0042,6935617
122128,40.7762,-73.9133,6822127
122129,40.6772,-73.9828,6829602
12213,40.726,-73.9892,7206603
122131,40.8679,-73.9249,6873321
122134,40.7668,-73.9841,6898281
122135,40.7716,-73.9506,6830407
122139,40.7681,-73.9563,6902614
122151,40.7378,-73.9877,6942227
122153,40.8068,-73.9532,6827796
122154,40.6505,-73.9641,6921111
122156,40.7288,-74.003,6916406
122159,40.7347,-74.0009,6897919
122160,40.7476,-73.976,6869117
122161,40.7976,-73.968,6872302
122162,40.7674,-73.9872,6923565
122164,40.7396,-73.9815,6936565
122167,40.7413,-73.9779,6845157
12217,40.745,-73.9498,7217695
122171,40.6676,-73.9359,6894341
122172,40.7687,-73.9549,6945266
122173,40.7447,-73.9741,6926663
122177,40.7372,-73.9981,6847509
12218,40.735,-74.001,7153906
122183,40.774,-73.9493,6843534
122184,40.7168,-73.952,6860500
122187,40.73,-73.9864,6836026
122189,40.7476,-74.0008,7346997
122194,40.7805,-73.9464,6859555
122195,40.7145,-73.9383,6909187
122197,40.6759,-73.9226,6854280
122199,40.7568,-73.9982,6910639
12220,40.67,-73.9388,7137308
122201,40.6419,-73.9998,6834535
122202,40.6682,-73.9801,6854654
122203,40.8013,-73.9606,6821592
122204,40.7329,-74.0046,6864613
122205,40.6899,-73.9941,6827978
122206,40.7745,-73.9897,6857187
122207,40.7981,-73.9685,6948482
122210,40.7283,-73.9839,6858747
122211,40.7173,-73.9537,6936586
122216,40.7479,-73.9739,6863637
122219,40.7656,-73.9857,6851541
122220,40.8274,-73.9514,6812083
122221,40.7034,-74.0095,6938883
122223,40.7639,-73.981,6924125
122224,40.753,-73.9695,6850368
122225,40.7467,-73.9854,6822841
122227,40.744,-74.0001,6938834
122231,40.7818,-73.9822,6845652
122235,40.7829,-73.97710000000001,7056214
122238,40.7982,-73.9523,6907957
122239,40.7126,-73.9379,6845941
122242,40.7699,-73.9488,6934345
122246,40.7073,-74.0046,6929800
122248,40.7506,-73.9706,6936849
122249,40.7606,-73.9658,6871508
122251,40.7047,-74.0076,6827272
122254,40.7569,-73.9944,6870789
122257,40.7528,-73.8729,6845088
122258,40.7562,-73.9968,6883087
122265,40.7494,-73.9875,6861407
122269,40.7664,-73.9878,6891492
122270,40.7721,-73.9861,6860637
122274,40.7583,-73.9633,6867815
122275,40.6682,-73.9801,6915752
122276,40.7911,-73.9737,6859321
122277,40.8368,-73.9416,6876569
122278,40.7645,-73.984,6933546
122279,40.7383,-74.0015,6927283
12228,40.6969,-73.983,7150083
122284,40.7341,-73.9896,6818767
122286,40.7348,-73.9865,6926298
122289,40.8465,-73.9346,6853636
122291,40.8006,-73.9686,6828041
122294,40.7777,-73.9559,6911310
122295,40.7057,-74.007,6884500
122298,40.7299,-73.9826,6871916
12230,40.7456,-73.9797,7185209
122301,40.7516,-73.9394,6904266
122304,40.762,-73.9636,6863561
122305,40.7803,-73.9465,6940161
122306,40.7516,-74.0032,6931169
122312,40.7817,-73.9524,6841216
122314,40.7386,-73.9819,6886166
122316,40.7664,-73.9863,6875642
122318,40.7312,-73.9896,6929600
122319,40.7243,-74.0103,6905555
12232,40.7436,-73.9727,7093773
122321,40.7241,-73.9947,6841106
122322,40.7538,-73.974,6866032
122323,40.7388,-73.9986,6878724
122325,40.717,-74.0159,6897148
122326,40.7301,-73.9865,6830430
122329,40.7236,-73.9824,6915983
122330,40.7384,-73.9811,6920680
122334,40.8198,-73.9578,6812162
122335,40.7478,-73.9571,6931687
122338,40.7218,-73.8426,6859624
122339,40.7488,-73.9734,6860998
12234,40.7226,-73.9946,7160945
122340,40.7084,-74.0048,6884537
122342,40.7635,-73.9848,6930741
122343,40.7806,-73.9829,6864655
122344,40.7301,-73.9942,6822999
122346,40.7444,-73.9774,6944889
122347,40.7295,-74.0029,6918540
122348,40.7399,-74.0036,6850316
122354,40.8689,-73.9225,6865641
122355,40.7603,-73.7831,7277425
122364,40.7681,-73.9563,6911856
12237,40.8274,-73.9514,7213364
122370,40.7613,-73.9998,6879236
122374,40.7551,-73.9928,6868407
122376,40.7548,-73.9944,6911910
122384,40.7448,-74.0052,6945782
122388,40.7073,-74.0046,6937193
122392,40.7306,-73.9866,6834028
122395,40.887,-73.9088,6926345
122398,40.7197,-73.9849,6872854
12240,40.7412,-73.9828,7096655
122405,40.7382,-73.9965,6828385
122407,40.7416,-73.9782,6856744
122409,40.7681,-73.9664,6938110
122410,40.7267,-73.8607,6942013
122411,40.7621,-73.9956,6913553
122412,40.7432,-74.0033,6891743
122413,40.7236,-73.9826,6877260
122416,40.7081,-74.0065,6830822
122417,40.774,-73.9493,6929750
122421,40.7387,-74.0085,6812781
122422,40.7257,-73.978,6829739
122426,40.8295,-73.941,6871383
122429,40.7419,-73.9949,6927698
12243,40.7628,-73.9872,7217369
122434,40.7447,-73.9741,6889644
122437,40.8333,-73.9445,6934366
122439,40.7359,-73.8545,6863185
12244,40.8078,-73.9525,7186582
122440,40.6776,-73.9678,6863741
122441,40.7695,-73.9603,6882393
122442,40.7803,-73.9465,6847593
122451,40.7382,-74.0015,6909830
122455,40.7693,-73.9523,6865056
122456,40.759,-73.9621,6828089
122463,40.7054,-74.0095,6887745
122468,40.7231,-74.0044,6887930
12247,40.7074,-74.0122,7142805
122475,40.6795,-73.9125,6838558
122481,40.6772,-73.9515,6911381
122483,40.6627,-73.9439,6871502
122485,40.7701,-73.9484,6816008
122486,40.8157,-73.9438,6815151
122487,40.7462,-73.9551,6925481
122488,40.6904,-73.9958,6835006
122489,40.6888,-73.9851,6888767
12249,40.7469,-73.9776,7207809
122490,40.7068,-74.0083,6839575
122493,40.7075,-74.0113,7222573
122494,40.7937,-73.9761,6819061
122495,40.7466,-73.9779,6820055
122498,40.6568,-73.9534,6887828
122499,40.7192,-73.9828,6878280
1225,40.7073,-74.0046,7159380
122507,40.7434,-73.9941,6812759
122508,40.74,-73.9994,6823645
122509,40.7822,-73.9585,6902257
12251,40.733,-74.0056,7231512
122512,40.743,-73.9937,6908000
122514,40.7515,-73.9401,6902443
122515,40.7681,-73.9539,6843280
122516,40.8001,-73.9611,6840949
122517,40.7784,-73.9523,6845039
122519,40.8002,-73.9663,6848916
122520,40.7972,-73.9488,6838415
122527,40.7518,-73.9944,6903808
122529,40.7396,-74.0035,6817642
12253,40.7995,-73.9599,7146577
122531,40.7301,-73.9825,6913112
122532,40.7091,-74.0182,6914779
122533,40.7743,-73.9875,6848363
122534,40.7199,-73.9974,6840399
122536,40.7403,-74.0044,6834769
122539,40.7943,-73.9675,6824338
122540,40.7773,-73.9532,6943001
122542,40.7768,-73.9538,6862149
122545,40.7395,-73.9882,6874399
122547,40.7782,-73.9779,6940864
122549,40.8533,-73.9275,6936418
12255,40.7164,-73.8439,7226691
122550,40.8212,-73.9395,6865302
122551,40.7775,-73.9474,6923600
122553,40.7548,-73.9944,6886065
122554,40.7236,-74.0106,6931884
122558,40.7843,-73.9503,6899422
122562,40.7438,-73.9743,6889214
122563,40.7707,-73.9817,6896146
122564,40.7613,-73.9998,6830056
122566,40.7254,-73.9879,6926200
122569,40.7113,-73.8789,6877585
12257,40.7192,-73.9642,7106422
122571,40.7695,-73.9603,6878679
122574,40.8824,-73.9039,6940374
122575,40.7324,-73.9875,6864591
122578,40.7297,-73.9753,6892386
12258,40.7067,-74.018,7171560
122580,40.7413,-73.9779,6878928
122583,40.7379,-73.9918,6920911
122590,40.7198,-73.9419,6905532
122591,40.7202,-73.9598,6903814
1226,40.747,-73.984,7123572
12260,40.781,-73.9479,7091225
122602,40.732,-73.9885,6886877
122603,40.7327,-73.9931,6841553
122608,40.7442,-73.8925,6839758
12261,40.7351,-73.978,7109470
122610,40.7186,-73.9826,6857307
122612,40.6745,-73.9804,6911930
122618,40.7114,-74.0078,6883544
122619,40.7978,-73.938,6889860
122622,40.7562,-73.9968,6933400
122624,40.7835,-73.9827,6813491
122625,40.7447,-74.0052,6870714
122626,40.7298,-73.9874,6903058
122630,40.7045,-74.0089,6842324
122631,40.7599,-73.9908,6911477
122633,40.7977,-73.9329,6848296
122638,40.7229,-74.004,6926370
122641,40.7635,-73.9848,6917318
122647,40.7688,-73.967,6898434
122648,40.7679,-73.9598,6821811
122650,40.7863,-73.9503,6905143
122651,40.7606,-73.9963,6879319
122654,40.8218,-73.9487,6818163
122655,40.774,-73.9501,6893577
122656,40.7871,-73.9759,6941263
122658,40.7317,-73.9743,6936731
122659,40.73,-73.9864,6915352
122661,40.7812,-73.9484,6942707
122666,40.7849,-73.9761,6890798
122669,40.7447,-73.9782,6825238
122671,40.8031,-73.957,6847120
122677,40.7711,-73.9817,6826740
12268,40.7487,-73.9425,7150858
122681,40.7332,-74.0047,6841744
122683,40.7696,-73.9567,6932800
122684,40.8029,-73.951,6887233
122685,40.7522,-73.9702,6937927
122687,40.7575,-73.9255,6842059
122689,40.7244,-73.9837,6942653
122692,40.6938,-73.9925,6925957
122694,40.7568,-73.9982,6868677
122696,40.7075,-74.0059,6855987
122701,40.7198,-73.9964,6849124
122703,40.8234,-73.9457,6900848
122704,40.7667,-73.959,6921007
122707,40.7237,-73.9898,6945368
122712,40.6866,-73.907,6903257
122716,40.7474,-73.9765,6812859
122717,40.7031,-73.8119,6912041
122721,40.8366,-73.9272,6878045
122726,40.7375,-73.9739,6878786
122729,40.7328,-73.9867,6920877
122730,40.7974,-73.9706,6938099
122731,40.8034,-73.9545,6821507
122735,40.7436,-73.9919,6924486
122736,40.7761,-73.9512,6825800
122737,40.6333,-73.9653,6822091
122739,40.7885,-73.9696,6839233
12274,40.716,-74.0085,7169346
122742,40.6712,-73.9843,6923806
122744,40.781,-73.9528,6812933
122747,40.7267,-73.9773,6908271
122750,40.7841,-73.9523,6869164
122752,40.787,-73.9741,6921607
122756,40.8421,-73.9379,6817938
122762,40.7438,-73.9743,6843133
122763,40.7067,-74.0072,6901704
122764,40.7476,-74.0009,6889699
122765,40.8421,-73.9379,6921041
122768,40.7766,-73.9452,6941748
12277,40.7436,-73.9727,7199290
122774,40.7712,-73.9813,6914349
122775,40.6196,-74.0378,6914147
122776,40.7449,-73.979,7346995
122777,40.7361,-73.8655,6852704
122779,40.756,-73.9697,6919997
122785,40.6063,-74.0604,6837615
122789,40.7221,-73.9823,6852505
122791,40.7625,-73.9938,6906745
122792,40.7425,-73.9789,6913554
122794,40.7845,-73.9487,6909304
122797,40.733,-73.9758,6900274
1228,40.7225,-73.983,7191368
122800,40.7035,-74.0109,6840018
122807,40.7533,-73.9232,6829815
122808,40.7321,-74.008,6813471
122809,40.7615,-73.9498,6850730
122812,40.7807,-73.9539,6930783
122815,40.73,-73.9864,6947395
122816,40.7845,-73.976,6923817
122817,40.7645,-73.984,6860834
122819,40.7401,-73.9887,6904880
12282,40.7074,-74.0069,7093341
122821,40.6767,-73.9508,6836099
122822,40.8031,-73.957,6946265
122826,40.7056,-74.0162,6831958
12283,40.8144,-73.9459,7156963
122834,40.7716,-73.9812,6816193
122836,40.773,-73.9507,6907586
122844,40.7624,-73.9964,6947594
122845,40.7399,-73.9864,6903334
122846,40.7449,-73.9815,6858281
122847,40.7073,-74.0046,6834173
122848,40.7953,-73.9667,6921911
122851,40.6879,-73.9858,6877594
122858,40.7609,-73.986,6888816
122859,40.7372,-73.9981,6902881
122860,40.7739,-73.9511,6935461
122861,40.7032,-73.9914,6889119
122862,40.7756,-73.9846,6921392
122865,40.7656,-73.9886,6933367
122866,40.7056,-74.0134,6821661
122870,40.8292,-73.9406,6946314
122872,40.7548,-73.9944,6818646
122874,40.7056,-74.0162,6889314
122877,40.7674,-73.9903,6922321
122880,40.7892,-73.9705,6940499
122881,40.7618,-73.9497,6918677
122885,40.7517,-73.969,6860032
122889,40.7693,-73.9523,6948173
12289,40.6815,-73.9626,7093826
122891,40.7113,-73.9417,6900470
122892,40.7747,-73.9517,6904270
122897,40.7381,-73.992,6918516
122901,40.7248,-73.9922,6914867
122904,40.7035,-74.0109,6865548
122905,40.7645,-73.984,6915993
122906,40.7193,-73.958,6868966
122908,40.7621,-73.9956,6930724
122911,40.7474,-73.9765,6812847
122912,40.7366,-73.9933,6878501
122915,40.7491,-73.9884,6861465
122918,40.8006,-73.9686,6827971
12292,40.7846,-73.9781,7190643
122922,40.7845,-73.9773,6871874
122924,40.7441,-73.9964,6914118
122929,40.7301,-73.9942,6826447
122934,40.7067,-74.0071,6918645
122935,40.7103,-73.9645,6928347
122936,40.6475,-74.0087,6934226
122939,40.7662,-73.9799,6896396
12294,40.7404,-73.9995,7141139
122941,40.7588,-73.9147,6903021
122943,40.7111,-74.0055,6832193
122944,40.7516,-73.8237,6890857
122947,40.6669,-73.9221,6884523
122948,40.7701,-73.9859,6817901
122950,40.7438,-73.978,6904512
122952,40.8035,-73.9203,6843763
122953,40.7711,-73.9564,6945126
122960,40.7301,-73.9927,6910594
122963,40.7957,-73.9705,6885741
122967,40.7319,-73.9817,6852682
122969,40.7228,-73.9857,6820627
12297,40.7292,-73.9796,7184841
122970,40.7606,-73.9973,6908134
122977,40.7824,-73.9805,6830059
122978,40.741,-73.979,6929071
122980,40.743,-73.9937,6938576
122983,40.7286,-73.9789,6876264
122984,40.7855,-73.977,6821454
122985,40.7253,-74.0015,6839921
122987,40.6883,-73.9546,6880507
122989,40.7792,-73.9763,6919501
12299,40.768,-73.9539,7131343
122993,40.7928,-73.976,6849058
122997,40.6682,-73.9801,6829436
1230,40.7456,-73.9797,7152555
12300,40.771,-73.9876,7167211
123002,40.7069,-74.0157,6842713
123003,40.7489,-73.9765,6821195
123006,40.7327,-73.9931,6841334
123010,40.709,-74.0097,6933955
123013,40.7715,-73.993,6842565
123015,40.7259,-73.9833,6889812
12302,40.6969,-73.983,7205633
123021,40.7196,-74.0109,6932381
123023,40.7413,-73.9809,6895938
123025,40.7709,-73.9917,6851391
123027,40.7868,-73.9504,6831043
123028,40.6488,-73.9443,6836371
123029,40.7313,-74.002,6924357
12303,40.7214,-74.0045,7166343
123030,40.7447,-73.9782,6844160
123036,40.7341,-73.9896,6892438
123040,40.7833,-73.9511,6883015
123041,40.6883,-73.9755,6906400
123043,40.7775,-73.9458,6826791
123046,40.7772,-73.958,6841957
123047,40.7487,-73.9901,6965159
123050,40.7058,-74.0086,6876822
123051,40.8028,-73.9321,6884010
123053,40.8218,-73.9384,6886491
123057,40.7553,-73.9678,6901907
123058,40.7598,-73.9924,6935462
123059,40.7761,-73.9512,6849202
12306,40.7593,-73.9962,7124074
123061,40.8034,-73.9545,6919092
123062,40.7975,-73.9488,6822182
123063,40.7544,-73.9721,6888755
123064,40.7965,-73.9618,6930753
123065,40.7559,-73.9658,6923257
123067,40.8015,-73.9668,6930828
123069,40.7399,-73.9805,6830778
12307,40.7091,-74.0148,7233322
123071,40.8021,-73.9392,6871458
123072,40.7237,-73.9898,6843293
123073,40.7268,-74.0018,6917392
123074,40.8031,-73.957,6933609
123077,40.7583,-73.9642,6911689
123078,40.7074,-74.0122,6816565
123081,40.7612,-73.9623,6938589
123089,40.7176,-73.9531,6831418
12309,40.7698,-73.9512,7098463
123091,40.7335,-73.9991,6875449
123092,40.7096,-73.8189,6937259
123096,40.6682,-73.9801,6851407
123098,40.7621,-73.9626,6836224
123099,40.6682,-73.9801,6830178
1231,40.7815,-73.9529,7216308
12310,40.7985,-73.9646,7096826
123108,40.7752,-73.951,6869608
123109,40.7556,-73.9922,6826478
12311,40.7692,-73.9525,7112050
123110,40.7709,-73.95,6850580
123111,40.7466,-73.9777,6913733
123114,40.7463,-73.9773,6933361
123115,40.768,-73.9539,6890323
123116,40.7437,-73.9851,6927662
123117,40.7805,-73.9794,6890776
123118,40.7301,-73.9927,6902242
123119,40.7534,-73.9715,6841829
123120,40.77,-73.9517,6842769
123125,40.6769,-73.9621,6914005
123128,40.8028,-73.9648,6874246
123129,40.8021,-73.9392,6843991
12313,40.7612,-73.9978,7195564
123130,40.7391,-74.0016,6892882
123136,40.7726,-73.9486,6916863
123137,40.7704,-73.9566,6935118
123141,40.7658,-73.9781,6857754
123144,40.6883,-73.9726,6820159
123146,40.7381,-74.0026,6936817
123153,40.7991,-73.9382,6897746
123155,40.7032,-73.9914,6924093
123157,40.7677,-73.9834,6897741
123158,40.69,-73.9919,6891881
123159,40.7081,-74.0065,6915223
12316,40.7419,-73.9949,7149196
123161,40.8287,-73.9496,6843702
123165,40.8552,-73.9299,6859267
12317,40.7518,-73.9726,7198693
123172,40.7779,-73.9525,6851929
123176,40.7321,-74.008,6943389
123177,40.7439,-73.9971,6843052
123179,40.7488,-73.9734,6822879
12318,40.7282,-73.9826,7232604
123180,40.7833,-73.9834,6910560
123186,40.7334,-74.0047,6846290
123190,40.6899,-73.971,6853100
123194,40.8175,-73.9408,6902815
123195,40.647,-73.9752,6883353
123197,40.708,-74.0149,6893272
123199,40.7709,-73.9917,6904733
1232,40.716,-74.0036,7089607
12320,40.73,-73.9864,7104098
123201,40.7302,-73.9826,6851652
123205,40.8028,-73.9648,6924572
123206,40.7487,-73.9425,6895363
123210,40.7118,-73.8258,6927598
123213,40.7957,-73.9705,6917703
123216,40.7765,-73.9513,6911572
123220,40.7647,-73.959,6914581
123223,40.7735,-73.9498,6827887
123224,40.7208,-73.9887,6829837
123228,40.7252,-73.9942,6922925
123230,40.6809,-73.9776,6822411
123235,40.7721,-73.9537,6905139
123236,40.7735,-73.9498,6857122
123240,40.735,-74.0007,6905307
123241,40.7864,-73.9421,6824346
123245,40.7383,-74.0015,6821560
123246,40.7832,-73.9809,6882465
123248,40.7874,-73.9758,6832285
123251,40.7516,-73.969,6901174
123252,40.762,-73.9636,6819914
123253,40.7179,-74.0148,6929099
123254,40.7258,-73.9798,6931458
123256,40.7491,-73.9789,6849888
123257,40.8165,-73.9406,6844898
123264,40.7784,-73.9576,6878760
123266,40.819,-73.9465,6897086
123267,40.7099,-74.0144,6862660
12327,40.7717,-73.9518,7198175
123271,40.7777,-73.9883,6887622
123275,40.7426,-73.9808,6878554
123278,40.7027,-73.944,6860401
123280,40.687,-73.9983,6823049
123284,40.7709,-73.9917,6893055
